class,filename,height,width,xmax,xmin,ymax,ymin
plastic,Grogol_Location_1_2018-05-08 13-15-00-05_cam1.jpg,1080,1920,436.0,393.0,885.0,832.0
plastic,Grogol_Location_1_2018-05-08 13-15-00-05_cam1.jpg,1080,1920,122.0,100.0,588.0,559.0
plastic,Grogol_Location_1_2018-05-08 13-15-00-05_cam1.jpg,1080,1920,81.0,62.0,555.0,510.0
plastic,Grogol_Location_1_2018-05-08 15-15-00-05_cam1.jpg,1080,1920,115.0,91.0,597.0,553.0
plastic,Grogol_Location_1_2018-05-08 15-15-00-05_cam1.jpg,1080,1920,920.0,820.0,732.0,644.0
plastic,Grogol_Location_1_2018-05-08 15-15-00-05_cam1.jpg,1080,1920,963.0,924.0,661.0,624.0
plastic,Grogol_Location_1_2018-05-08 15-15-00-05_cam1.jpg,1080,1920,690.0,604.0,1009.0,848.0
plastic,Grogol_Location_1_2018-05-08 15-15-00-05_cam1.jpg,1080,1920,188.0,159.0,283.0,247.0
plastic,Grogol_Location_1_2018-05-08 15-15-00-05_cam1.jpg,1080,1920,538.0,500.0,121.0,90.0
plastic,Grogol_Location_1_2018-05-08 15-15-00-05_cam1.jpg,1080,1920,480.0,453.0,961.0,931.0
plastic,Grogol_Location_1_2018-05-08 15-15-00-05_cam1.jpg,1080,1920,195.0,164.0,203.0,158.0
plastic,Grogol_Location_1_2018-05-08 15-15-00-05_cam1.jpg,1080,1920,63.0,36.0,300.0,251.0
plastic,Grogol_Location_1_2018-05-08 15-15-00-05_cam1.jpg,1080,1920,137.0,112.0,805.0,761.0
plastic,Grogol_Location_1_2018-05-08 15-30-00-05_cam1.jpg,1080,1920,184.0,137.0,656.0,599.0
plastic,Grogol_Location_1_2018-05-08 15-30-00-05_cam1.jpg,1080,1920,1353.0,1310.0,499.0,427.0
plastic,Grogol_Location_1_2018-05-08 15-30-00-05_cam1.jpg,1080,1920,418.0,386.0,142.0,103.0
plastic,Grogol_Location_1_2018-05-08 15-30-00-05_cam1.jpg,1080,1920,992.0,945.0,445.0,391.0
plastic,Grogol_Location_1_2018-05-08 15-30-00-05_cam1.jpg,1080,1920,1088.0,1054.0,270.0,233.0
plastic,Grogol_Location_1_2018-05-08 15-30-00-05_cam1.jpg,1080,1920,828.0,797.0,945.0,918.0
plastic,Grogol_Location_1_2018-05-08 15-30-00-05_cam1.jpg,1080,1920,1189.0,1129.0,507.0,464.0
plastic,Grogol_Location_1_2018-05-08 15-30-00-05_cam1.jpg,1080,1920,153.0,112.0,567.0,510.0
plastic,Grogol_Location_1_2018-05-08 15-30-00-05_cam1.jpg,1080,1920,309.0,264.0,1066.0,1025.0
plastic,Grogol_Location_1_2018-05-08 15-45-00-05_cam1.jpg,1080,1920,1035.0,985.0,779.0,712.0
plastic,Grogol_Location_1_2018-05-08 15-45-00-05_cam1.jpg,1080,1920,1162.0,1120.0,413.0,354.0
plastic,Grogol_Location_1_2018-05-08 15-45-00-05_cam1.jpg,1080,1920,599.0,555.0,387.0,337.0
plastic,Grogol_Location_1_2018-05-08 15-45-00-05_cam1.jpg,1080,1920,839.0,805.0,955.0,919.0
plastic,Grogol_Location_1_2018-05-08 15-45-00-05_cam1.jpg,1080,1920,636.0,595.0,168.0,123.0
plastic,Grogol_Location_1_2018-05-08 15-45-00-05_cam1.jpg,1080,1920,512.0,476.0,666.0,627.0
plastic,Grogol_Location_1_2018-05-08 15-45-00-05_cam1.jpg,1080,1920,980.0,940.0,789.0,753.0
plastic,Grogol_Location_1_2018-05-08 15-45-00-05_cam1.jpg,1080,1920,494.0,454.0,808.0,771.0
plastic,Grogol_Location_1_2018-05-08 15-45-00-05_cam1.jpg,1080,1920,328.0,301.0,710.0,672.0
plastic,Grogol_Location_1_2018-05-08 16-45-00-05_cam1.jpg,1080,1920,401.0,352.0,277.0,221.0
plastic,Grogol_Location_1_2018-05-08 16-45-00-05_cam1.jpg,1080,1920,1520.0,1477.0,1051.0,1014.0
plastic,Grogol_Location_1_2018-05-08 16-45-00-05_cam1.jpg,1080,1920,206.0,174.0,456.0,412.0
plastic,Grogol_Location_1_2018-05-08 16-45-00-05_cam1.jpg,1080,1920,892.0,818.0,538.0,493.0
plastic,Grogol_Location_1_2018-05-08 16-45-00-05_cam1.jpg,1080,1920,384.0,344.0,965.0,914.0
plastic,Grogol_Location_1_2018-05-08 16-45-00-05_cam1.jpg,1080,1920,615.0,576.0,738.0,697.0
plastic,Grogol_Location_1_2018-05-08 16-45-00-05_cam1.jpg,1080,1920,231.0,193.0,557.0,513.0
plastic,Grogol_Location_1_2018-05-08 16-45-00-05_cam1.jpg,1080,1920,704.0,632.0,891.0,839.0
plastic,Grogol_Location_1_2018-05-08 16-45-00-05_cam1.jpg,1080,1920,484.0,434.0,310.0,254.0
plastic,Grogol_Location_1_2018-05-08 16-45-00-05_cam1.jpg,1080,1920,441.0,410.0,804.0,765.0
plastic,Grogol_Location_1_2018-05-08 16-45-00-05_cam1.jpg,1080,1920,388.0,358.0,653.0,625.0
plastic,Grogol_Location_1_2018-05-08 16-45-00-05_cam1.jpg,1080,1920,722.0,666.0,1053.0,1009.0
plastic,Grogol_Location_1_2018-05-08 16-45-00-05_cam1.jpg,1080,1920,161.0,116.0,1046.0,998.0
plastic,Grogol_Location_1_2018-05-08 16-45-00-05_cam1.jpg,1080,1920,535.0,504.0,649.0,621.0
plastic,Grogol_Location_1_2018-05-08 16-45-00-05_cam1.jpg,1080,1920,1409.0,1348.0,1074.0,1041.0
plastic,Grogol_Location_1_2018-05-08 16-45-00-05_cam1.jpg,1080,1920,352.0,319.0,633.0,586.0
plastic,Grogol_Location_2_2018-04-30 15-30-00-05_cam7.jpg,1440,2560,2142.0,2077.0,425.0,361.0
plastic,Grogol_Location_2_2018-04-30 15-30-00-05_cam7.jpg,1440,2560,421.0,364.0,942.0,880.0
plastic,Grogol_Location_2_2018-04-30 15-30-00-05_cam7.jpg,1440,2560,1087.0,949.0,722.0,635.0
plastic,Grogol_Location_2_2018-04-30 15-30-00-05_cam7.jpg,1440,2560,936.0,899.0,820.0,727.0
plastic,Grogol_Location_2_2018-04-30 15-30-00-05_cam7.jpg,1440,2560,487.0,412.0,1425.0,1341.0
plastic,Grogol_Location_2_2018-04-30 15-30-00-05_cam7.jpg,1440,2560,391.0,354.0,350.0,288.0
plastic,Grogol_Location_2_2018-04-30 15-30-00-05_cam7.jpg,1440,2560,675.0,609.0,641.0,570.0
plastic,Grogol_Location_2_2018-04-30 15-30-00-05_cam7.jpg,1440,2560,831.0,789.0,282.0,245.0
plastic,Grogol_Location_2_2018-04-30 15-30-00-05_cam7.jpg,1440,2560,2076.0,2023.0,983.0,931.0
plastic,Grogol_Location_2_2018-04-30 15-30-00-05_cam7.jpg,1440,2560,1652.0,1579.0,1440.0,1389.0
plastic,Grogol_Location_2_2018-04-30 16-15-00-05_cam7.jpg,1440,2560,1611.0,1532.0,748.0,680.0
plastic,Grogol_Location_2_2018-04-30 16-15-00-05_cam7.jpg,1440,2560,194.0,140.0,464.0,399.0
plastic,Grogol_Location_2_2018-04-30 16-15-00-05_cam7.jpg,1440,2560,617.0,537.0,1081.0,1017.0
plastic,Grogol_Location_2_2018-04-30 16-15-00-05_cam7.jpg,1440,2560,638.0,586.0,470.0,423.0
plastic,Grogol_Location_2_2018-04-30 16-15-00-05_cam7.jpg,1440,2560,2339.0,2277.0,361.0,291.0
plastic,Grogol_Location_2_2018-04-30 16-15-00-05_cam7.jpg,1440,2560,2393.0,2361.0,1239.0,1183.0
plastic,Grogol_Location_2_2018-04-30 16-15-00-05_cam7.jpg,1440,2560,1049.0,994.0,387.0,316.0
plastic,Grogol_Location_2_2018-04-30 16-15-00-05_cam7.jpg,1440,2560,739.0,681.0,966.0,900.0
plastic,Grogol_Location_2_2018-04-30 16-15-00-05_cam7.jpg,1440,2560,119.0,77.0,706.0,657.0
plastic,Grogol_Location_2_2018-04-30 16-15-00-05_cam7.jpg,1440,2560,1160.0,1074.0,785.0,728.0
plastic,Grogol_Location_2_2018-04-30 16-15-00-05_cam7.jpg,1440,2560,1442.0,1395.0,1029.0,981.0
plastic,Grogol_Location_2_2018-05-02 10-15-00-05_cam7.jpg,1080,1920,626.0,573.0,1036.0,995.0
plastic,Grogol_Location_2_2018-05-02 10-15-00-05_cam7.jpg,1080,1920,459.0,422.0,532.0,482.0
plastic,Grogol_Location_2_2018-05-02 10-15-00-05_cam7.jpg,1080,1920,1206.0,1153.0,934.0,886.0
plastic,Grogol_Location_2_2018-05-02 10-15-00-05_cam7.jpg,1080,1920,1612.0,1568.0,337.0,287.0
plastic,Grogol_Location_2_2018-05-02 10-15-00-05_cam7.jpg,1080,1920,1456.0,1420.0,1033.0,989.0
plastic,Grogol_Location_2_2018-05-02 10-30-00-05_cam7.jpg,1080,1920,531.0,445.0,569.0,499.0
plastic,Grogol_Location_2_2018-05-02 10-30-00-05_cam7.jpg,1080,1920,1441.0,1377.0,960.0,889.0
plastic,Grogol_Location_2_2018-05-02 10-30-00-05_cam7.jpg,1080,1920,1451.0,1415.0,212.0,171.0
plastic,Grogol_Location_2_2018-05-02 10-30-00-05_cam7.jpg,1080,1920,682.0,647.0,491.0,445.0
plastic,Grogol_Location_2_2018-05-02 10-30-00-05_cam7.jpg,1080,1920,1132.0,1093.0,997.0,962.0
plastic,Grogol_Location_2_2018-05-02 10-30-00-05_cam7.jpg,1080,1920,1173.0,1139.0,191.0,159.0
plastic,Grogol_Location_2_2018-05-02 10-30-00-05_cam7.jpg,1080,1920,1174.0,1102.0,356.0,290.0
plastic,Grogol_Location_2_2018-05-02 10-30-00-05_cam7.jpg,1080,1920,1844.0,1812.0,212.0,171.0
plastic,Grogol_Location_2_2018-05-02 10-30-00-05_cam7.jpg,1080,1920,56.0,27.0,1027.0,993.0
plastic,Grogol_Location_2_2018-05-02 10-30-00-05_cam7.jpg,1080,1920,1753.0,1731.0,598.0,567.0
plastic,Grogol_Location_2_2018-05-02 10-30-00-05_cam7.jpg,1080,1920,1333.0,1299.0,1020.0,984.0
plastic,Grogol_Location_2_2018-05-02 10-30-00-05_cam7.jpg,1080,1920,190.0,151.0,821.0,760.0
plastic,Grogol_Location_2_2018-05-02 12-45-00-05_cam7.jpg,1080,1920,747.0,704.0,291.0,223.0
plastic,Grogol_Location_2_2018-05-02 12-45-00-05_cam7.jpg,1080,1920,1221.0,1176.0,708.0,646.0
plastic,Grogol_Location_2_2018-05-02 12-45-00-05_cam7.jpg,1080,1920,995.0,940.0,407.0,350.0
plastic,Grogol_Location_2_2018-05-02 12-45-00-05_cam7.jpg,1080,1920,1517.0,1454.0,741.0,676.0
plastic,Grogol_Location_2_2018-05-02 12-45-00-05_cam7.jpg,1080,1920,1550.0,1496.0,374.0,329.0
plastic,Grogol_Location_2_2018-05-02 12-45-00-05_cam7.jpg,1080,1920,1080.0,1020.0,372.0,299.0
plastic,Grogol_Location_2_2018-05-02 12-45-00-05_cam7.jpg,1080,1920,880.0,823.0,902.0,869.0
plastic,Grogol_Location_2_2018-05-02 12-45-00-05_cam7.jpg,1080,1920,1531.0,1504.0,1079.0,1050.0
plastic,Grogol_Location_2_2018-05-02 12-45-00-05_cam7.jpg,1080,1920,483.0,442.0,213.0,182.0
plastic,Grogol_Location_2_2018-05-02 12-45-00-05_cam7.jpg,1080,1920,1560.0,1515.0,877.0,843.0
plastic,Grogol_Location_2_2018-05-02 12-45-00-05_cam7.jpg,1080,1920,789.0,752.0,1003.0,972.0
plastic,Grogol_Location_2_2018-05-02 12-45-00-05_cam7.jpg,1080,1920,528.0,441.0,446.0,368.0
plastic,Grogol_Location_2_2018-05-02 12-45-00-05_cam7.jpg,1080,1920,1237.0,1186.0,178.0,123.0
plastic,Grogol_Location_2_2018-05-02 12-45-00-05_cam7.jpg,1080,1920,637.0,607.0,680.0,648.0
plastic,Grogol_Location_2_2018-05-02 13-30-00-05_cam7.jpg,1080,1920,1518.0,1455.0,552.0,464.0
plastic,Grogol_Location_2_2018-05-02 13-30-00-05_cam7.jpg,1080,1920,1453.0,1379.0,723.0,668.0
plastic,Grogol_Location_2_2018-05-02 13-30-00-05_cam7.jpg,1080,1920,546.0,495.0,491.0,414.0
plastic,Grogol_Location_2_2018-05-02 13-30-00-05_cam7.jpg,1080,1920,1563.0,1494.0,928.0,855.0
plastic,Grogol_Location_2_2018-05-02 13-30-00-05_cam7.jpg,1080,1920,1051.0,1016.0,569.0,515.0
plastic,Grogol_Location_2_2018-05-02 13-30-00-05_cam7.jpg,1080,1920,300.0,265.0,921.0,878.0
plastic,Grogol_Location_2_2018-05-02 13-30-00-05_cam7.jpg,1080,1920,375.0,332.0,210.0,158.0
plastic,Grogol_Location_2_2018-05-02 13-30-00-05_cam7.jpg,1080,1920,588.0,551.0,936.0,889.0
plastic,Grogol_Location_2_2018-05-02 13-30-00-05_cam7.jpg,1080,1920,391.0,338.0,571.0,515.0
plastic,Grogol_Location_2_2018-05-02 13-30-00-05_cam7.jpg,1080,1920,130.0,95.0,937.0,886.0
plastic,Grogol_Location_2_2018-05-02 13-30-00-05_cam7.jpg,1080,1920,651.0,617.0,442.0,406.0
plastic,Grogol_Location_2_2018-05-02 13-30-00-05_cam7.jpg,1080,1920,687.0,625.0,784.0,731.0
plastic,Grogol_Location_2_2018-05-02 13-30-00-05_cam7.jpg,1080,1920,1130.0,1104.0,567.0,540.0
plastic,Grogol_Location_2_2018-05-02 13-30-00-05_cam7.jpg,1080,1920,1331.0,1290.0,165.0,122.0
plastic,Grogol_Location_2_2018-05-02 13-30-00-05_cam7.jpg,1080,1920,807.0,781.0,716.0,679.0
plastic,Grogol_Location_2_2018-05-02 13-30-00-05_cam7.jpg,1080,1920,658.0,614.0,984.0,927.0
plastic,Grogol_Location_2_2018-05-02 13-30-00-05_cam7.jpg,1080,1920,790.0,758.0,624.0,595.0
plastic,Grogol_Location_2_2018-05-02 13-30-00-05_cam7.jpg,1080,1920,536.0,512.0,93.0,63.0
plastic,Grogol_Location_2_2018-05-02 13-30-00-05_cam7.jpg,1080,1920,211.0,190.0,609.0,580.0
plastic,Grogol_Location_2_2018-05-02 13-30-00-05_cam7.jpg,1080,1920,291.0,257.0,429.0,392.0
plastic,Grogol_Location_2_2018-05-02 14-30-00-05_cam7.jpg,1080,1920,883.0,820.0,928.0,864.0
plastic,Grogol_Location_2_2018-05-02 14-30-00-05_cam7.jpg,1080,1920,1038.0,965.0,1008.0,972.0
plastic,Grogol_Location_2_2018-05-02 14-30-00-05_cam7.jpg,1080,1920,979.0,934.0,210.0,163.0
plastic,Grogol_Location_2_2018-05-02 14-30-00-05_cam7.jpg,1080,1920,1793.0,1717.0,475.0,396.0
plastic,Grogol_Location_2_2018-05-02 14-30-00-05_cam7.jpg,1080,1920,463.0,380.0,907.0,873.0
plastic,Grogol_Location_2_2018-05-02 14-30-00-05_cam7.jpg,1080,1920,756.0,691.0,941.0,876.0
plastic,Grogol_Location_2_2018-05-02 14-30-00-05_cam7.jpg,1080,1920,661.0,627.0,692.0,661.0
plastic,Grogol_Location_2_2018-05-02 14-30-00-05_cam7.jpg,1080,1920,1167.0,1122.0,577.0,526.0
plastic,Grogol_Location_2_2018-05-02 14-30-00-05_cam7.jpg,1080,1920,452.0,428.0,993.0,964.0
plastic,Grogol_Location_2_2018-05-02 14-30-00-05_cam7.jpg,1080,1920,336.0,299.0,1009.0,984.0
plastic,Grogol_Location_2_2018-05-02 14-30-00-05_cam7.jpg,1080,1920,404.0,364.0,243.0,199.0
plastic,Grogol_Location_2_2018-05-02 14-30-00-05_cam7.jpg,1080,1920,753.0,713.0,691.0,652.0
plastic,Grogol_Location_2_2018-05-02 14-30-00-05_cam7.jpg,1080,1920,1167.0,1124.0,654.0,610.0
plastic,Grogol_Location_2_2018-05-02 14-30-00-05_cam7.jpg,1080,1920,741.0,712.0,751.0,718.0
plastic,Grogol_Location_2_2018-05-02 14-30-00-05_cam7.jpg,1080,1920,1351.0,1315.0,877.0,844.0
plastic,Grogol_Location_2_2018-05-02 14-30-00-05_cam7.jpg,1080,1920,55.0,33.0,496.0,444.0
plastic,Grogol_Location_2_2018-05-02 14-45-00-05_cam7.jpg,1080,1920,1086.0,1053.0,186.0,143.0
plastic,Grogol_Location_2_2018-05-02 14-45-00-05_cam7.jpg,1080,1920,857.0,809.0,942.0,883.0
plastic,Grogol_Location_2_2018-05-02 14-45-00-05_cam7.jpg,1080,1920,465.0,406.0,912.0,872.0
plastic,Grogol_Location_2_2018-05-02 14-45-00-05_cam7.jpg,1080,1920,155.0,117.0,341.0,298.0
plastic,Grogol_Location_2_2018-05-02 14-45-00-05_cam7.jpg,1080,1920,1443.0,1406.0,902.0,832.0
plastic,Grogol_Location_2_2018-05-02 14-45-00-05_cam7.jpg,1080,1920,358.0,317.0,236.0,191.0
plastic,Grogol_Location_2_2018-05-02 14-45-00-05_cam7.jpg,1080,1920,1333.0,1280.0,1015.0,976.0
plastic,Grogol_Location_2_2018-05-02 14-45-00-05_cam7.jpg,1080,1920,440.0,387.0,421.0,341.0
plastic,Grogol_Location_2_2018-05-02 14-45-00-05_cam7.jpg,1080,1920,793.0,742.0,281.0,232.0
plastic,Grogol_Location_2_2018-05-02 14-45-00-05_cam7.jpg,1080,1920,1118.0,1083.0,900.0,866.0
plastic,Grogol_Location_2_2018-05-02 14-45-00-05_cam7.jpg,1080,1920,1356.0,1309.0,532.0,477.0
plastic,Grogol_Location_2_2018-05-02 14-45-00-05_cam7.jpg,1080,1920,962.0,906.0,109.0,21.0
plastic,Grogol_Location_2_2018-05-02 14-45-00-05_cam7.jpg,1080,1920,1333.0,1288.0,274.0,226.0
plastic,Grogol_Location_2_2018-05-02 14-45-00-05_cam7.jpg,1080,1920,284.0,253.0,340.0,285.0
plastic,Grogol_Location_2_2018-05-02 14-45-00-05_cam7.jpg,1080,1920,217.0,184.0,354.0,323.0
plastic,Grogol_Location_2_2018-05-03 11-00-00-05_cam7.jpg,1080,1920,1107.0,1067.0,714.0,679.0
plastic,Grogol_Location_2_2018-05-03 11-30-00-05_cam7.jpg,1080,1920,226.0,185.0,765.0,703.0
plastic,Grogol_Location_2_2018-05-03 11-30-00-05_cam7.jpg,1080,1920,500.0,441.0,452.0,390.0
plastic,Grogol_Location_2_2018-05-03 11-30-00-05_cam7.jpg,1080,1920,718.0,659.0,943.0,880.0
plastic,Grogol_Location_2_2018-05-03 11-30-00-05_cam7.jpg,1080,1920,906.0,866.0,359.0,318.0
plastic,Grogol_Location_2_2018-05-03 11-30-00-05_cam7.jpg,1080,1920,1107.0,1064.0,543.0,506.0
plastic,Grogol_Location_2_2018-05-03 11-30-00-05_cam7.jpg,1080,1920,912.0,874.0,602.0,573.0
plastic,Grogol_Location_2_2018-05-03 12-00-00-05_cam7.jpg,1080,1920,599.0,551.0,768.0,702.0
plastic,Grogol_Location_2_2018-05-03 12-00-00-05_cam7.jpg,1080,1920,762.0,715.0,299.0,252.0
plastic,Grogol_Location_2_2018-05-03 12-00-00-05_cam7.jpg,1080,1920,1778.0,1734.0,334.0,299.0
plastic,Grogol_Location_2_2018-05-03 12-00-00-05_cam7.jpg,1080,1920,565.0,538.0,624.0,597.0
plastic,Grogol_Location_2_2018-05-03 12-30-00-05_cam7.jpg,1080,1920,1402.0,1342.0,1023.0,992.0
plastic,Grogol_Location_2_2018-05-03 12-30-00-05_cam7.jpg,1080,1920,637.0,575.0,810.0,730.0
plastic,Grogol_Location_2_2018-05-03 12-30-00-05_cam7.jpg,1080,1920,1569.0,1524.0,887.0,857.0
plastic,Grogol_Location_2_2018-05-03 12-30-00-05_cam7.jpg,1080,1920,679.0,597.0,625.0,541.0
plastic,Grogol_Location_2_2018-05-03 12-30-00-05_cam7.jpg,1080,1920,230.0,183.0,814.0,740.0
plastic,Grogol_Location_2_2018-05-03 12-30-00-05_cam7.jpg,1080,1920,274.0,233.0,687.0,626.0
plastic,Grogol_Location_2_2018-05-03 12-30-00-05_cam7.jpg,1080,1920,1686.0,1657.0,470.0,414.0
plastic,Grogol_Location_2_2018-05-03 12-30-00-05_cam7.jpg,1080,1920,1845.0,1808.0,693.0,633.0
plastic,Grogol_Location_2_2018-05-03 12-30-00-05_cam7.jpg,1080,1920,1281.0,1204.0,747.0,692.0
plastic,Grogol_Location_2_2018-05-03 12-30-00-05_cam7.jpg,1080,1920,1485.0,1389.0,922.0,835.0
plastic,Grogol_Location_2_2018-05-03 12-30-00-05_cam7.jpg,1080,1920,336.0,305.0,538.0,503.0
plastic,Grogol_Location_2_2018-05-03 12-30-00-05_cam7.jpg,1080,1920,1001.0,946.0,876.0,815.0
plastic,Grogol_Location_2_2018-05-03 12-30-00-05_cam7.jpg,1080,1920,879.0,821.0,1077.0,1051.0
plastic,Grogol_Location_2_2018-05-03 12-30-00-05_cam7.jpg,1080,1920,1444.0,1407.0,1058.0,1006.0
plastic,Grogol_Location_2_2018-05-03 12-30-00-05_cam7.jpg,1080,1920,304.0,281.0,301.0,252.0
plastic,Grogol_Location_2_2018-05-03 12-30-00-05_cam7.jpg,1080,1920,67.0,36.0,890.0,841.0
plastic,Grogol_Location_2_2018-05-03 12-30-00-05_cam7.jpg,1080,1920,1568.0,1528.0,1075.0,1052.0
plastic,Grogol_Location_2_2018-05-03 12-30-00-05_cam7.jpg,1080,1920,264.0,233.0,500.0,442.0
plastic,Grogol_Location_2_2018-05-03 12-30-00-05_cam7.jpg,1080,1920,1129.0,1097.0,850.0,817.0
plastic,Grogol_Location_2_2018-05-03 12-45-00-05_cam7.jpg,1080,1920,893.0,844.0,969.0,916.0
plastic,Grogol_Location_2_2018-05-03 12-45-00-05_cam7.jpg,1080,1920,1120.0,1079.0,663.0,629.0
plastic,Grogol_Location_2_2018-05-03 12-45-00-05_cam7.jpg,1080,1920,1741.0,1708.0,467.0,427.0
plastic,Grogol_Location_2_2018-05-03 12-45-00-05_cam7.jpg,1080,1920,1227.0,1141.0,764.0,700.0
plastic,Grogol_Location_2_2018-05-03 12-45-00-05_cam7.jpg,1080,1920,1825.0,1801.0,683.0,646.0
plastic,Grogol_Location_2_2018-05-03 12-45-00-05_cam7.jpg,1080,1920,471.0,446.0,977.0,949.0
plastic,Grogol_Location_2_2018-05-03 12-45-00-05_cam7.jpg,1080,1920,1553.0,1518.0,882.0,848.0
plastic,Grogol_Location_2_2018-05-03 12-45-00-05_cam7.jpg,1080,1920,986.0,940.0,552.0,515.0
plastic,Grogol_Location_2_2018-05-03 12-45-00-05_cam7.jpg,1080,1920,1564.0,1505.0,754.0,702.0
plastic,Grogol_Location_2_2018-05-03 12-45-00-05_cam7.jpg,1080,1920,1657.0,1613.0,811.0,767.0
plastic,Grogol_Location_2_2018-05-03 12-45-00-05_cam7.jpg,1080,1920,386.0,332.0,1004.0,951.0
plastic,Grogol_Location_2_2018-05-03 12-45-00-05_cam7.jpg,1080,1920,1636.0,1587.0,754.0,707.0
plastic,Grogol_Location_2_2018-05-03 12-45-00-05_cam7.jpg,1080,1920,1551.0,1521.0,220.0,153.0
plastic,Grogol_Location_2_2018-05-03 12-45-00-05_cam7.jpg,1080,1920,1485.0,1460.0,949.0,918.0
plastic,Grogol_Location_2_2018-05-03 12-45-00-05_cam7.jpg,1080,1920,1805.0,1784.0,438.0,412.0
plastic,Grogol_Location_2_2018-05-03 12-45-00-05_cam7.jpg,1080,1920,124.0,100.0,941.0,912.0
plastic,Grogol_Location_2_2018-05-03 13-00-00-05_cam7.jpg,1080,1920,1306.0,1267.0,616.0,557.0
plastic,Grogol_Location_2_2018-05-03 13-00-00-05_cam7.jpg,1080,1920,432.0,361.0,1069.0,977.0
plastic,Grogol_Location_2_2018-05-03 13-00-00-05_cam7.jpg,1080,1920,1714.0,1660.0,1051.0,1003.0
plastic,Grogol_Location_2_2018-05-03 13-00-00-05_cam7.jpg,1080,1920,1552.0,1519.0,362.0,323.0
plastic,Grogol_Location_2_2018-05-03 13-00-00-05_cam7.jpg,1080,1920,488.0,446.0,620.0,551.0
plastic,Grogol_Location_2_2018-05-03 13-00-00-05_cam7.jpg,1080,1920,1450.0,1388.0,311.0,233.0
plastic,Grogol_Location_2_2018-05-03 13-00-00-05_cam7.jpg,1080,1920,376.0,331.0,375.0,318.0
plastic,Grogol_Location_2_2018-05-03 13-00-00-05_cam7.jpg,1080,1920,517.0,434.0,410.0,302.0
plastic,Grogol_Location_2_2018-05-03 13-00-00-05_cam7.jpg,1080,1920,841.0,798.0,1020.0,996.0
plastic,Grogol_Location_2_2018-05-03 13-00-00-05_cam7.jpg,1080,1920,189.0,164.0,537.0,497.0
plastic,Grogol_Location_2_2018-05-03 13-00-00-05_cam7.jpg,1080,1920,545.0,504.0,1074.0,1048.0
plastic,Grogol_Location_2_2018-05-03 13-00-00-05_cam7.jpg,1080,1920,183.0,159.0,402.0,360.0
plastic,Grogol_Location_2_2018-05-03 13-00-00-05_cam7.jpg,1080,1920,558.0,488.0,334.0,268.0
plastic,Grogol_Location_2_2018-05-03 13-00-00-05_cam7.jpg,1080,1920,740.0,701.0,985.0,960.0
plastic,Grogol_Location_2_2018-05-03 13-00-00-05_cam7.jpg,1080,1920,863.0,825.0,806.0,738.0
plastic,Grogol_Location_2_2018-05-03 13-00-00-05_cam7.jpg,1080,1920,267.0,217.0,942.0,894.0
plastic,Grogol_Location_2_2018-05-03 13-45-00-05_cam7.jpg,1080,1920,1025.0,971.0,1025.0,981.0
plastic,Grogol_Location_2_2018-05-03 13-45-00-05_cam7.jpg,1080,1920,1039.0,990.0,243.0,187.0
plastic,Grogol_Location_2_2018-05-03 13-45-00-05_cam7.jpg,1080,1920,1023.0,993.0,431.0,385.0
plastic,Grogol_Location_2_2018-05-03 13-45-00-05_cam7.jpg,1080,1920,1796.0,1762.0,329.0,287.0
plastic,Grogol_Location_2_2018-05-03 13-45-00-05_cam7.jpg,1080,1920,1394.0,1342.0,757.0,708.0
plastic,Grogol_Location_2_2018-05-03 13-45-00-05_cam7.jpg,1080,1920,1580.0,1530.0,205.0,146.0
plastic,Grogol_Location_2_2018-05-03 13-45-00-05_cam7.jpg,1080,1920,1816.0,1787.0,761.0,696.0
plastic,Grogol_Location_2_2018-05-03 13-45-00-05_cam7.jpg,1080,1920,1787.0,1756.0,211.0,171.0
plastic,Grogol_Location_2_2018-05-03 13-45-00-05_cam7.jpg,1080,1920,1174.0,1145.0,567.0,502.0
plastic,Grogol_Location_2_2018-05-03 14-00-00-05_cam7.jpg,1080,1920,1587.0,1544.0,488.0,409.0
plastic,Grogol_Location_2_2018-05-03 14-00-00-05_cam7.jpg,1080,1920,1232.0,1113.0,382.0,288.0
plastic,Grogol_Location_2_2018-05-03 14-00-00-05_cam7.jpg,1080,1920,1393.0,1347.0,543.0,479.0
plastic,Grogol_Location_2_2018-05-03 14-00-00-05_cam7.jpg,1080,1920,680.0,648.0,222.0,161.0
plastic,Grogol_Location_2_2018-05-03 14-00-00-05_cam7.jpg,1080,1920,1251.0,1197.0,1076.0,1034.0
plastic,Grogol_Location_2_2018-05-03 14-00-00-05_cam7.jpg,1080,1920,449.0,422.0,692.0,662.0
plastic,Grogol_Location_2_2018-05-03 14-00-00-05_cam7.jpg,1080,1920,989.0,956.0,165.0,130.0
plastic,Grogol_Location_2_2018-05-03 14-00-00-05_cam7.jpg,1080,1920,1232.0,1170.0,449.0,387.0
plastic,Grogol_Location_2_2018-05-03 14-00-00-05_cam7.jpg,1080,1920,1463.0,1420.0,586.0,547.0
plastic,Grogol_Location_2_2018-05-03 14-00-00-05_cam7.jpg,1080,1920,184.0,155.0,526.0,496.0
plastic,Grogol_Location_2_2018-05-03 14-00-00-05_cam7.jpg,1080,1920,844.0,817.0,878.0,843.0
plastic,Grogol_Location_2_2018-05-03 14-00-00-05_cam7.jpg,1080,1920,220.0,200.0,727.0,698.0
